a,b,c,d,e,sse,sae,2,4,8,16,32,64,128,250,500,1000
1.73519910954266,48.06466894004062,-3.401728017379223,-0.41187087633272235,-1.589311428469565,360950324998.3656,2315231.0634674584,13,11,12,2,0,0,0,0,0,0
3.320103125035285,66.23108365134871,-3.9732905973637287,-2.4579751542968884,1.6115648006568515,363761035739.8873,2308785.962863806,10,10,6,2,0,0,0,0,0,0
-3.13698472009184,54.90907587011311,3.2773892357786103,-4.113529631005636,1.5892208189962247,368448996420.9133,2317646.191085495,15,9,6,2,0,0,0,0,0,0
-3.3958873883058303,81.37326725619933,-4.98260475403441,4.2586401959169855,-1.5843486593094012,368451515738.686,2316059.0086562773,10,10,7,2,0,0,0,0,0,0
3.009560580281521,87.69487028954777,3.2832788229762286,-1.3280755885420947,-1.626786502289069,369148638891.8334,2329937.6796622304,11,9,6,2,0,0,0,0,0,0
4.183186955614676,20.866924674179348,2.9738653934383326,-1.2226116361220072,1.6085414026559217,369886227112.1763,2342432.8938534656,14,9,8,3,0,0,0,0,0,0
2.2545030616183386,85.9647840406104,-1.0052608757517412,-2.9889432539529173,1.6136167588505268,370167145056.86194,2329597.2960217986,10,8,5,0,0,0,0,0,0,0
-0.5456412905564623,11.123101486793335,4.926336861021426,-1.7751809997120516,1.6073718766195002,372785266669.7499,2351550.229921437,12,7,13,2,0,0,0,0,0,0
3.263750113214293,58.14824195078186,2.8928265308005034,3.1310816418201206,1.6082893899019037,373442170789.3772,2343132.022692475,18,9,7,1,0,0,0,0,0,0
4.746378640659902,58.57215989645807,2.1575113846208582,2.6198404744762183,1.617252302581714,375248494795.31024,2351883.0788985123,8,8,8,1,0,0,0,0,0,0
-3.220535774309774,82.30997829592883,-2.234184845694177,3.525165041593386,1.6408596318997946,382351373888.2161,2361768.4215888428,7,13,4,0,0,0,0,0,0,0
1.2601764795407542,78.10772502975956,-3.35059576115031,2.5710428815934456,-1.638664247279694,386127503735.3011,2385325.5129582966,10,11,2,1,0,0,0,0,0,0
2.6783809882370777,18.939289838288136,-4.210978256266644,-3.0221645476532446,-1.6422456298173826,390410535193.79645,2397389.887786303,13,14,6,3,0,0,0,0,0,0
2.9865935053430706,42.409323175960594,2.3012688330469544,1.0363884247466428,-1.6852228029850433,397622438434.4619,2421392.9023898924,11,14,7,1,0,0,0,0,0,0
4.933662091431541,69.75668808999104,3.8351348473932436,4.071358863893263,-1.676291659697664,397800454731.06946,2399017.0025091665,9,10,7,2,0,0,0,0,0,0
4.255406446855373,51.32202509516836,-3.8442143581436463,-2.579050420531479,-1.6658503067146047,399735974037.3025,2428304.061089638,13,27,4,3,0,0,0,0,0,0
4.254595029975043,84.95038354527617,-3.1398927860594505,-1.5861729149520656,1.6918555798521142,400692969762.3446,2430383.9900721908,8,13,5,1,0,0,0,0,0,0
-3.5493145298093918,80.40280794556621,4.2874291122642525,0.6159799410926192,-1.7056674739724285,403948746368.22327,2438402.214534824,18,8,4,0,0,0,0,0,0,0
2.9177035911095652,34.03751618159183,1.3125818799558893,4.891793216051042,-1.6767750639936576,405002324610.62665,2415240.2523542675,12,14,12,3,1,0,0,0,0,0
-4.561338719464115,5.569184378730512,-2.2870299542696793,-0.4610900848434234,1.705107613719373,406895193218.2803,2451214.5313625163,8,23,14,3,0,0,0,0,0,0
-1.15195871134266,29.43693791644187,1.3978464553566141,2.6250893107826077,-1.6997271677261439,408395757878.0243,2447954.986752527,10,19,7,2,0,0,0,0,0,0
-1.3946075144344405,90.72157506734662,-1.3717254186806227,-1.982268563942442,1.7019202294083655,408752942617.88226,2455316.6496857866,16,11,4,0,0,0,0,0,0,0
1.356548344409207,9.865529780293507,-0.9063838094639465,-1.8241711539661374,-1.6982006932821303,409639011321.87115,2459635.1489639133,14,9,15,1,0,0,0,0,0,0
-0.3672115845870998,43.72388280602624,0.0980036775216444,3.6450555657927204,1.6970707950122312,412357697009.2035,2454816.9466006393,15,14,6,2,0,0,0,0,0,0
-3.4207301268562595,64.7695615975277,-0.2922067259956771,-1.4464484080068427,-1.7197009529809195,418318886816.33057,2485364.444172188,14,16,4,1,1,0,0,0,0,0
0.3559380179199003,76.75767114002632,3.4403412532807423,-3.2160274343297255,-1.7301783592158126,421354626329.7434,2478888.938823568,10,10,4,0,0,0,0,0,0,0
-1.5858933997265101,92.47491405300035,-2.9011132592194944,-4.420647200528247,-1.704373574206027,422217885378.5831,2477378.2664380376,13,9,2,0,0,0,0,0,0,0
4.642081714130578,64.23859031883983,-4.957678160181551,-0.07900357344397957,1.7460114003874523,422913543037.7254,2497373.858908427,10,11,3,0,0,0,0,0,0,0
-1.7958785915932687,-2.7376058631716615,2.5101362361513804,2.8682942617210383,-1.7392627748778358,426590245365.9674,2499885.2047846136,15,17,8,0,1,0,0,0,0,0
3.0660057699581813,93.98976150369305,3.5339072650526724,-3.874106856344187,-1.7373462669866369,426606587688.97144,2488233.3285416085,12,9,5,0,0,0,0,0,0,0
-4.451663117048765,39.76936777523646,2.862195599035334,0.36368241800613355,-1.7490316883478476,427157150049.23944,2510486.924800849,14,11,5,3,0,0,0,0,0,0
1.279267436905914,23.27171021802214,1.1051683854541396,4.591063199357707,-1.7261309270435543,427743862862.5968,2488046.7237227825,15,14,8,3,1,0,0,0,0,0
2.8579435899775474,57.449530609951566,-1.6800357395151355,2.126855355853225,-1.7492630790880517,435961411627.14197,2536262.8028195123,12,14,8,2,0,0,0,0,0,0
-2.454050245178708,28.976709119751938,0.1848732397140731,2.8131236423322994,1.7537114393995958,437664435338.2842,2536575.479600165,17,14,6,2,0,0,0,0,0,0
2.377610296025554,23.88501445129593,0.15111945075954392,4.054005026343077,1.7513062100754873,440125220779.1956,2532696.6184606873,19,15,7,4,0,0,0,0,0,0
-4.801235851393672,44.693745824662116,4.9232176229998625,-1.2708219443875701,1.75723278604202,444075926969.53467,2569507.489850516,10,13,3,0,0,0,0,0,0,0
3.6046638403090867,14.76721456763364,3.6227524955311203,2.9369426278176167,1.756468926573568,444563604522.20557,2559711.801704049,10,11,5,0,0,0,0,0,0,0
-0.24205230627422125,74.28894385374376,-4.623052035010014,-0.6337204441446174,1.7901735681052235,445505550006.2574,2563535.671553706,7,12,3,1,0,0,0,0,0,0
-2.7167982507430235,4.889841726497384,3.3498600148481543,-4.938716171536976,1.7469355270602458,446245947290.38556,2544013.4634152185,14,17,9,1,0,0,0,0,0,0
-0.7170158273579483,6.419957290994331,-1.942226679397816,-1.4314725928320229,-1.773371822619556,447581036558.02673,2574365.2060211804,14,9,5,3,0,0,0,0,0,0
-0.90571600735794,46.82674560757864,-2.0714617763489853,-4.545306355194141,-1.7620173889252664,449977950837.2617,2557358.8835611814,14,12,8,1,0,0,0,0,0,0
-4.713646270354614,40.894739423086236,-4.301396937508816,-3.927271042056587,1.7864395826477866,450538584063.6847,2558621.1073143003,11,14,5,3,0,0,0,0,0,0
2.715446735120656,48.28177520977011,-0.3356729353285921,-4.14569571405697,1.7773768793059972,452809122720.86945,2568583.4698559097,11,16,4,1,0,0,0,0,0,0
-3.02960384322833,16.2852669519394,-1.9445241412213,4.4223502397859225,-1.7697471258309738,453211451954.48114,2568763.8800137583,14,20,9,3,0,0,0,0,0,0
1.7103199183165438,3.1955235584472934,-3.4416851852096197,2.513330643635216,1.7993775413939517,454141953363.9048,2580764.697173032,13,22,7,0,1,0,0,0,0,0
2.9549771449098134,29.604016615137866,-1.7553569454861115,1.4812431104468953,-1.7879914866303914,454592033989.0631,2593581.7462463086,18,12,9,4,0,0,0,0,0,0
1.6676658101779296,82.41348494491504,-4.880333003979845,-1.5143318207181142,-1.790359614966052,460432928824.8225,2613181.9853137685,5,13,4,0,0,0,0,0,0,0
2.8142389117944377,55.59470214776287,-1.793066669588411,-0.6541882729019406,-1.8105319452724777,465224093276.90283,2625508.5469357474,9,9,7,1,0,0,0,0,0,0
1.8766267382945303,60.132933166033425,-3.460991341458155,-2.27857789442782,1.8344033794617705,471785454327.1621,2633552.2652040776,14,8,5,0,0,0,0,0,0,0
0.7007755341060262,20.182824353641507,-1.4863822016897688,0.3197516565151819,-1.8253166653460906,472388222729.7809,2646315.7747478494,11,17,4,0,0,0,0,0,0,0
-1.1464212788171824,88.68424410339962,4.466579178207537,4.70450297018486,-1.8258236100168048,472397163359.94006,2610954.2375620836,10,11,3,0,0,0,0,0,0,0
4.78948938475569,74.98860580125121,3.155131183801444,3.565091769203315,1.8133352195915853,474744265614.1709,2641687.4054356175,8,3,1,1,0,0,0,0,0,0
-3.483592185770943,35.94806120576985,-4.1137284803589935,-0.4661523088320427,1.8474846872365926,475228367240.24854,2647720.807005215,12,13,8,2,0,0,0,0,0,0
-3.2696895261881496,63.140119250988874,-2.4317638643120985,-1.040726243193025,-1.8327144068260992,477935864884.09045,2660997.051185627,10,14,5,0,0,0,0,0,0,0
2.9146489138052374,15.172994450403081,-1.7390415938744308,1.8748435015494653,-1.835348092611404,479492209123.40283,2662439.0757745556,8,11,9,3,0,0,0,0,0,0
-4.300797699120604,84.10867815535147,2.365277977198512,2.092230444742502,-1.8487948214313068,479899362938.71924,2656138.839748705,15,12,1,0,0,0,0,0,0,0
-2.5907585880075623,47.63841823963198,2.7630634112250627,3.8502037886771507,-1.8466337018827348,482845012399.30054,2651876.871772407,16,21,10,1,0,0,0,0,0,0
3.814845116801088,24.88291139691629,0.8762405422030559,2.3067878287369146,1.844017292572648,483530728765.13135,2670898.02158813,13,9,6,1,0,0,0,0,0,0
1.1850347781718398,32.09339084397145,-3.318171807099822,-2.712922945434352,1.8582406928729123,485159535600.4118,2667675.2599632414,15,12,6,1,0,0,0,0,0,0
-2.9349011719577422,67.56491421083042,0.3668865630055489,2.31804184437466,1.857332578597842,489881437737.17944,2688969.300844272,8,9,4,0,0,0,0,0,0,0
1.0242041332315308,19.889445753911264,-0.43030016405341964,-3.8662054686300196,-1.8557544529766368,492980468176.9131,2684287.6579701058,11,10,6,1,0,0,0,0,0,0
-1.136729138881194,70.8360278456595,0.224001784651918,3.799400166351335,1.8657879109712097,498032938399.9309,2700504.0203254144,11,12,4,0,0,0,0,0,0,0
1.3073157849706174,70.48049967178616,-1.8538739757452625,4.928200164031528,-1.8562862217641052,499288994110.6772,2691595.10488386,17,8,4,1,0,0,0,0,0,0
4.973394686713144,45.78269551192495,2.7969178234897445,3.7849504298698466,1.863257033037291,500747997194.9452,2710587.412896674,11,8,8,1,0,0,0,0,0,0
-1.7473509945698371,88.12449340461029,-0.9524486583373974,-2.836731689887583,1.8799153941022908,500992434331.22797,2714878.925319385,10,12,3,0,0,0,0,0,0,0
-2.17412075536299,60.717535243054556,3.6149704131667377,-2.8487841321603513,1.8700098010553745,503058572311.5027,2725655.354895509,8,9,3,0,0,0,0,0,0,0
2.1820638022746444,89.818479091919,-1.446813048377107,-0.2818893462430836,1.8933311598837124,503842303234.6537,2731500.96272213,10,10,1,0,0,0,0,0,0,0
-1.1930563173684061,77.75998923117193,-4.280196140170882,3.779688886149671,-1.876111440421282,509325088181.26855,2733829.9470382966,17,7,6,0,0,0,0,0,0,0
-4.100756352875311,70.57540434128929,-1.4783631938389075,-1.4941173369464575,-1.8950755494341056,509753293044.5792,2745431.868811511,12,11,6,1,0,0,0,0,0,0
4.6273357460879865,94.99163795492231,-4.729883738557969,-3.504446559801202,1.9074254466836358,511278565236.08545,2733239.1602029824,12,6,1,0,0,0,0,0,0,0
-2.3571252642343508,80.48181479651885,0.36408096715520166,-1.8651482430223822,1.909453198379909,516914125387.8049,2764814.389278959,11,7,3,0,0,0,0,0,0,0
4.413690192494483,57.11281695806762,2.699305116038092,1.9160196181132836,1.905481814668982,518577532842.21906,2771520.479020489,8,4,0,1,0,0,0,0,0,0
-3.969412686543552,59.16327142165575,1.734447820212984,2.898440106319935,1.904842746017291,518628746790.91656,2765142.6004029727,8,9,2,0,0,0,0,0,0,0
-0.8490670159486582,82.99619962090033,1.0504509196632092,1.9665577850041016,-1.9251696869757762,522382378962.89954,2774075.981028637,9,10,7,1,0,0,0,0,0,0
-0.6941236294637267,64.47019591024717,-1.6033810582497088,-3.960128672397895,-1.9189429981440376,528695122764.94727,2780874.650692636,12,12,3,2,0,0,0,0,0,0
-4.3117621187060795,89.39107389013785,0.8887434419579652,1.6937723919414847,1.9312069543256722,529317758514.2774,2799632.6310957675,4,4,2,0,0,0,0,0,0,0
-2.8985963019388192,6.65429130335599,1.0656106220427333,-3.4673761384776647,-1.932453427947003,530342077250.33386,2787046.7212107233,17,6,6,1,0,0,0,0,0,0
-1.317502192220339,61.46771579353711,-2.4086156759922295,4.79921226306079,-1.918532999074202,532923431290.9799,2784974.702788284,14,18,2,2,0,0,0,0,0,0
3.3495661731796016,36.65904931030349,4.838047374580345,-3.0775760707433895,-1.9597000565898517,537575170172.35974,2803767.4119526893,11,9,11,1,0,0,0,0,0,0
-1.701632872037906,19.198049089687245,4.364433366235444,1.3276100791624001,-1.978321066631643,545399164820.9162,2833931.509085715,15,13,8,0,0,0,0,0,0,0
0.455047537439083,65.26671377612797,-1.2053787930061066,-0.5219923746039079,1.9694228921589492,545589762134.2864,2841857.9885628447,12,7,2,0,0,0,0,0,0,0
2.7813041070842086,72.3283474420039,0.2698746787995159,0.48598723300084323,-1.9720317723321368,547934322318.81635,2846599.665474398,14,15,2,1,0,0,0,0,0,0
0.46368157518489816,-1.2245214895994905,-3.207692157297868,2.9521205129692554,-1.9571623033562013,549674511644.10187,2847580.6645983886,11,13,4,2,0,0,0,0,0,0
1.2048717252019632,85.27165751507316,4.486670966368749,0.7979734802257967,1.9674893889074996,554511146310.7124,2872556.0027535288,11,4,3,0,0,0,0,0,0,0
-1.1372154145815938,1.7906513584245598,2.825935362166482,4.389681389532038,-1.9913000954677464,562903344991.5806,2862164.617121191,16,11,11,1,0,0,0,0,0,0
3.067134326433102,82.7168239308893,-3.8277605659198253,-0.549589319188339,2.0101924903551254,564006654192.9543,2886446.5766027407,17,7,2,0,0,0,0,0,0,0
0.00641240155388445,24.861871702954414,1.969069149498079,2.951056295423707,1.9867411873423135,564101426849.2092,2883453.407441781,9,8,2,0,0,0,0,0,0,0
-2.2360727624524124,71.77559939010334,-0.33821193240856573,1.7003383898799607,-2.0072719420558496,569889144077.9691,2901026.4047356886,18,9,3,0,0,0,0,0,0,0
4.056601351996578,1.3183156797266937,1.3488570160423592,-1.6749273465308723,2.0079800577614826,572348130891.0537,2909657.9858170976,15,14,3,2,0,0,0,0,0,0
-4.024449483398515,53.45028982217356,-1.884307972989653,0.4451101950418588,-2.0280819439192452,583414519279.611,2940524.153758675,11,8,1,3,0,0,0,0,0,0
-3.7899481024404857,25.400725818668562,-1.59506028930273,2.1159505443057807,2.0359502966670746,583984051613.7942,2934140.897880384,10,18,6,0,0,0,0,0,0,0
3.311260789052872,65.27444301889338,3.1662084586844745,0.2252341483833593,2.032173434665115,588568869945.4999,2957646.583388023,16,5,3,0,0,0,0,0,0,0
2.9070176021928242,32.699876724772516,-4.526313706439185,-0.01838873114562123,2.0696252525298577,596360571477.4167,2966286.25976024,14,5,8,2,0,0,0,0,0,0
-3.9262223869251844,6.88561673531291,-4.980682138203622,0.048499924415560614,-2.041291558128581,596719934100.2865,2979019.815480239,16,8,4,0,0,0,0,0,0,0
-1.3619504222565668,51.92152582542689,-4.262684862346806,-2.574973894502782,2.066169257318558,597838736788.48,2963592.516467718,17,8,5,0,0,0,0,0,0,0
-3.324154826425807,0.9169680136616059,-4.3281623207748785,-4.878699818875028,2.076780986095689,611069806221.2329,2976662.9201354403,21,12,6,1,0,0,0,0,0,0
-3.2796674241333177,43.145565057494345,4.203793178956243,-2.946824074639167,2.067229231552636,614466884918.9728,3013362.300713001,9,9,2,0,0,0,0,0,0,0
-0.9445818314278052,0.6752835611851182,-1.4076866351114625,-0.3540890107192496,2.0953464356924254,616871493096.6459,3020097.017592104,13,15,6,1,0,0,0,0,0,0
-3.530290526357609,63.547804228253824,-0.9799535848361387,-2.326459817062397,2.0939705398157384,619539932391.9463,3023094.154649359,17,3,1,0,0,0,0,0,0,0
-2.2877964644525193,60.38547196841846,-4.995271170302588,2.3946139247693328,-2.0845950774324806,624263544633.5044,3039793.2823583283,13,7,6,0,0,0,0,0,0,0
4.225411699946157,68.74437491583414,2.3940942373886385,3.898154893839184,2.0863390520659717,625393781370.1987,3031644.215094775,10,5,1,1,0,0,0,0,0,0
1.963746274946213,63.630338907423464,-4.536439827291686,-1.5288852588741184,-2.0943560144432727,627766139718.9237,3051172.9035766274,7,12,5,0,0,0,0,0,0,0
-0.623063334503442,43.28788397606101,1.0542173351222317,1.1770305211699963,-2.116024556053304,630150788404.6124,3051121.0664196652,8,8,3,1,0,0,0,0,0,0
-0.9335623389243732,83.5784283002693,1.0068475628065299,-2.921882667132243,2.119511787376843,639816689657.6433,3072235.231243769,5,4,0,0,0,0,0,0,0,0
4.034001238855101,14.989239568980853,1.7091330192559564,2.125290512225659,2.12719717347695,643542920879.431,3084562.1274886443,10,9,4,0,0,0,0,0,0,0
4.895802034357963,53.613079615042686,0.22114372658366221,4.713627161280748,2.1220155173839075,645614203920.1814,3070115.433026324,15,8,2,0,0,0,0,0,0,0
4.2326158502581634,54.6684077138667,-2.0696237314832002,4.010576143299739,2.1392952894761113,649108712625.7125,3081984.703826642,8,10,3,0,0,0,0,0,0,0
3.328692994178823,39.32484751478063,-2.5548888081982666,0.9621376343982462,2.1588119541159125,653331195846.6781,3106778.256255309,18,4,5,0,0,0,0,0,0,0
-4.632877559881551,58.70188733668353,3.7263585554878986,-4.840633445514255,2.1252365504858854,654641213143.9026,3095099.4694761713,17,11,1,0,0,0,0,0,0,0
3.5243031197850225,39.52172852681259,-1.9345260351404892,0.7529467986908633,-2.1543529451602117,658463253996.4211,3123774.8143616463,11,15,3,2,0,0,0,0,0,0
-4.586967633786475,-0.9324442552783925,3.84604951952247,0.9356527965355887,-2.191646506593723,670804416807.0073,3145987.734640526,12,2,5,0,0,0,0,0,0,0
-1.0861172323329162,0.7034600256327117,2.6835369938872553,-3.5017634002820106,2.1685563664765315,673796467290.302,3149384.912212663,10,6,2,0,0,0,0,0,0,0
3.7609197165881785,23.976613914054138,-4.051720564945497,-1.8216871143967426,-2.1748926188703877,676326162299.9694,3166149.6867202353,12,6,7,0,0,0,0,0,0,0
1.2802288706052245,14.13682614885004,1.180775585507936,4.356294555688203,2.1728480311558425,676539357795.4783,3147475.052299454,12,11,9,0,0,0,0,0,0,0
-0.9007749723763103,34.11938588526927,-4.000788793544599,-3.2201209753166005,2.1960426557726773,677475013496.4534,3152076.0908995857,10,12,4,0,0,0,0,0,0,0
-4.329562984116892,6.946364054651216,-0.48215352661377686,-0.7916740808677538,-2.1895276372445247,677563546210.5626,3167451.9111503377,9,9,6,0,0,0,0,0,0,0
1.6304717863307205,83.28573085172266,2.090336190549454,1.998736788610164,-2.1960163003194557,677650313687.3068,3159563.7215985525,6,5,4,0,0,0,0,0,0,0
4.660054018360778,59.08104571233123,2.5442008439742114,3.7865180876326736,2.179288762424746,681395760259.5786,3166452.821291501,13,5,2,0,0,0,0,0,0,0
1.4945921844131114,44.61389714853704,1.8822496147846435,-3.8315250280917312,-2.1970224979543196,683553036804.6006,3163456.3698357097,14,11,1,0,0,0,0,0,0,0
1.5270977371439889,94.94185742071993,-2.071841292891614,-4.727095041379686,-2.1810953012526832,684211506975.6672,3161487.6077635335,10,15,1,0,0,0,0,0,0,0
-1.9824107269542255,49.421730281596744,4.276138561915616,-1.2856972242679596,-2.214975314352654,684463337996.5697,3175511.496509687,7,9,8,3,0,0,0,0,0,0
-3.878455314823345,43.009877068460874,-1.7244859169625326,2.4988389243920883,-2.198203136068476,687446356498.2743,3185825.8477698793,5,12,3,0,0,0,0,0,0,0
-4.022882510456888,25.46054280366389,-3.275599049191232,0.5036257341863104,-2.199046720010477,688490154816.0938,3196556.514887335,8,5,3,0,0,0,0,0,0,0
-0.5575334671617114,3.2077377546001866,-4.903800194351032,3.0716224362851623,-2.194104821156734,692624666038.672,3199595.2052397416,8,9,3,1,0,0,0,0,0,0
0.4337465251060202,28.398303007508332,-2.5584238675201565,0.7939549746129702,2.231151500376752,697768607880.9149,3210864.637766274,14,8,5,0,0,0,0,0,0,0
4.594416657247146,87.5355063198494,0.8440551857664582,1.0675243486491652,2.229991584145756,704216520868.1099,3231143.028821966,10,6,0,0,0,0,0,0,0,0
0.29672091487007,36.47685399189858,3.7160025711569293,-1.7244929058084701,-2.247959249817005,706838344725.1736,3226810.9180170316,9,10,4,0,0,0,0,0,0,0
4.839850019996888,12.702126065949475,0.39410632547851243,-2.0820471879352564,2.241620298067465,711566529259.3284,3242299.506123396,3,8,7,0,0,0,0,0,0,0
4.374807398154202,59.60843820569774,4.647435409381227,4.167087291118026,-2.255679169217073,716002413508.4551,3231963.386939763,14,9,4,0,0,0,0,0,0,0
2.34774598432878,23.7876055379234,4.05512625365667,-3.3072303149301785,2.233999590632595,716803017999.1294,3252753.8128512343,12,6,3,0,0,0,0,0,0,0
-0.6635153901162134,79.67683576229234,1.613349177941262,-2.234697553935118,2.245498759100694,717153187314.6975,3257649.5870361608,8,6,4,0,0,0,0,0,0,0
1.0432223234885534,78.40403591689586,1.6638101580865685,-4.586938974416446,2.245795839875119,724377403539.323,3258316.4286183943,9,3,1,0,0,0,0,0,0,0
-2.181202645572072,-2.3577461463356553,1.1476367805482166,3.1016625850942354,2.2693842475838144,732889446336.7268,3286189.919249922,8,6,3,2,0,0,0,0,0,0
1.3960429238719438,0.7891546420407831,-3.6209141023644795,3.898596352400155,-2.2678438226785733,739348651390.5009,3298907.9395269156,14,10,2,0,0,0,0,0,0,0
4.783920742585536,41.988390327947506,4.940594601394434,-0.5136270622279548,-2.307009404395357,740936185950.3881,3304954.7986139082,16,14,2,0,0,0,0,0,0,0
1.6613606205181162,81.83098545164644,4.300188034488475,-2.2167840737878084,2.28234036249792,746045689048.905,3326408.710531325,5,2,2,0,0,0,0,0,0,0
4.050612878468108,50.08623207419825,0.27884289363032977,4.562157629164295,-2.303299765794289,756665381396.8875,3326076.0775238406,18,9,3,0,0,0,0,0,0,0
-3.9879532855162547,59.364882493351075,4.619677163986646,-2.0467033077366823,2.3025607916988076,759414518717.8412,3356546.701291131,11,4,1,0,0,0,0,0,0,0
-3.318202126944967,65.00465786482057,-2.393911390323754,1.7300135145021471,2.3264864198822908,760437090744.2242,3351100.4098133105,10,5,3,0,0,0,0,0,0,0
-0.821727950053539,93.93137332451931,3.692495719090342,-0.4571427428674415,-2.3354675794371893,761594511628.9138,3351613.267641453,10,9,0,0,0,0,0,0,0,0
-1.7665711051845943,68.37947205835593,-4.9909928238097585,2.1905867866082147,-2.3260163393027,775035804898.8315,3388428.978549857,8,11,0,0,0,0,0,0,0,0
-4.55922828305264,75.25359947280019,-2.6575709467790967,-4.355452462776657,-2.329771749740812,778991523272.0574,3380343.912566481,9,6,3,0,0,0,0,0,0,0
2.2865123585699845,47.955380453809944,-2.8002500378067188,-1.840691419346042,-2.343681007455496,781834425124.9028,3402097.395026255,12,6,4,0,0,0,0,0,0,0
4.080242079380575,29.03506928060137,0.39335594331518386,-1.766420303172601,-2.356868956458058,784087586631.6842,3403491.1779839345,11,12,1,0,0,0,0,0,0,0
4.104813276245082,62.53480448868061,-2.005574563183351,3.412430480316255,-2.3460659562026165,785288442160.7937,3400542.0429263944,12,8,1,0,0,0,0,0,0,0
-0.12554298514707352,83.04451895209338,0.9273099780295997,-1.2579866162847542,2.358613819047144,787939984607.3364,3417338.6128619723,2,4,1,0,0,0,0,0,0,0
-1.731508826394299,33.93315376585339,3.556238019393259,0.25055772193079306,-2.378035954834311,790373421138.0139,3415785.8450406073,10,8,3,0,0,0,0,0,0,0
-2.378193469770169,23.110938467820834,-1.542462732906511,3.806324884940288,-2.356081177840493,792432085026.5153,3413663.7799954214,10,6,6,0,0,0,0,0,0,0
4.818251668219251,80.62340968260813,0.6895033740157706,-3.0342435872923037,2.3653197069398484,795182318641.2614,3425566.5718346224,6,7,0,0,0,0,0,0,0,0
-4.95478350284407,20.372706370181742,1.3964448500241176,3.091187743684028,2.3726089361856317,801206117678.2242,3437689.493355368,11,8,1,0,0,0,0,0,0,0
-2.4325503532026236,4.589435739791252,-2.3936844488705686,-1.6993688745039872,-2.381484663277268,806388129599.186,3455956.573215047,7,3,1,2,0,0,0,0,0,0
1.4309207900956142,2.5067078371112483,-2.086193377109502,4.033765299862766,-2.3758919892820076,807759601016.2896,3446193.6956162294,8,4,2,0,0,0,0,0,0,0
-4.481560357514439,3.774675860759329,3.3970093404922874,-3.921303983558113,2.37611203218594,810238371961.186,3453586.5118105803,17,10,4,0,0,0,0,0,0,0
2.9988486646803816,66.45688378299539,-2.3103503059077832,-1.9933831145727265,-2.3903551674043255,812219155862.8142,3466138.270151378,8,7,1,0,0,0,0,0,0,0
1.2558430547965491,70.36985216760752,-3.584057745852185,-0.18888104333155908,2.418953417203868,818470030909.47,3478134.452871782,10,4,0,0,0,0,0,0,0,0
-1.591629371472565,10.466273453425416,-3.7182685427696494,3.262446756665053,-2.3946848273565733,821322176116.8163,3482400.2876637448,11,6,3,0,0,0,0,0,0,0
2.6061617736836817,-3.6899978792654897,-2.245430649421488,-3.91279841521425,-2.404836842185384,827305846976.84,3489196.704630215,9,7,4,0,0,0,0,0,0,0
3.961148353041331,57.716585341019304,0.31708292956343875,3.219166849297226,2.41352045876618,827313730262.8915,3492155.7877241154,9,3,2,0,0,0,0,0,0,0
1.6917667306221853,49.98984789361362,-0.2639807996540222,1.1264662413844704,2.4217251317468698,827688053180.942,3500362.1620915914,9,6,0,0,0,0,0,0,0,0
3.2714509202224935,39.49739279720729,-1.354584899524455,1.9208654423083313,2.428473794067055,830995523969.553,3503425.9615079397,12,4,2,0,0,0,0,0,0,0
3.715428141985095,63.85937235976688,4.917253808369065,3.384585875721598,2.4126879764605524,836907922397.9097,3517609.4095204715,13,0,0,0,0,0,0,0,0,0
-0.4069072965872138,6.54804650108866,-3.7103939151452114,-4.835565782820126,2.435545936888416,839220625320.1464,3498847.7776145805,4,12,1,0,0,0,0,0,0,0
-2.4737872732001764,22.761105411950293,2.6052059062517934,-1.2223482005585797,-2.446665276784538,839596382491.8021,3520818.2546862825,6,8,0,0,0,0,0,0,0,0
-1.5685632148679218,68.8111620485272,1.3444114287021778,-2.700123437076287,2.464989675868642,863722754513.2983,3572897.6374473176,8,1,0,0,0,0,0,0,0,0
-1.7107286343933712,55.387324944486906,-4.845434751181589,-3.100315617401126,2.498347379412876,874677867805.0797,3585030.499432513,12,5,4,0,0,0,0,0,0,0
-4.236911994453373,47.50637957798915,-0.6361759405141072,-2.943757005523765,-2.4844597621338194,875732380972.3419,3593227.1093942174,7,4,2,0,0,0,0,0,0,0
4.7066713571296575,55.070718953664446,-0.6124917682083524,-0.7013295170830052,-2.497535410655006,881222101660.1161,3611673.278371485,11,8,1,1,0,0,0,0,0,0
4.9010027947451,20.37316562221108,-2.175422731558987,-0.1422836980243538,2.5088240896998144,883366097644.504,3614063.1125253737,11,5,2,0,0,0,0,0,0,0
0.04712428036512151,57.422949797459225,0.119170312657638,-0.49342669584494203,2.5133609085804265,891929453896.7528,3635310.3272567154,12,2,2,0,0,0,0,0,0,0
-0.6340019191212551,16.699232938479984,-1.3263384394286062,3.643331972222363,2.5157974437258614,895820776664.2839,3628865.036843345,11,9,2,0,0,0,0,0,0,0
2.9402438158956574,77.84413586740789,0.2095583038965465,-0.22166086882844915,2.533291808188844,906384977866.8362,3665473.1899481276,11,7,0,0,0,0,0,0,0,0
0.3197775663771054,2.6169190439565266,-1.08440503839355,-2.540368172120364,2.5444206564061567,913747858255.4902,3671078.863348511,9,4,3,0,0,0,0,0,0,0
