a,b,sse,sae,2,4,8,16,32,64,128,250,500,1000
54.78899368906434,1.9295030328580083,15696006.73124802,21968.447846374173,18,4,1,0,0,0,0,0,0,0
54.417043824020936,83.51819924094585,15699149.42504393,21924.87891616359,9,7,1,0,0,0,0,0,0,0
54.68277740436193,-32.442909231098,15700680.662561502,21958.209419063107,7,9,1,0,0,0,0,0,0,0
-49.76777071108111,-53.98310365351327,15843861.693488294,22036.877468192448,9,3,0,0,0,0,0,0,0,0
-49.55454101159242,94.6487142972291,15854299.66987568,22015.74428573732,11,2,0,0,0,0,0,0,0,0
54.75354132702785,-69.3556255295001,15924406.782313326,22077.04715128614,12,6,0,0,0,0,0,0,0,0
54.97985305923223,63.25279648101352,15929412.771627223,22099.336968202115,12,12,1,0,0,0,0,0,0,0
55.312536992804894,15.860926395265778,16011731.689909102,22188.126463373323,10,4,1,0,0,0,0,0,0,0
55.51572295083153,7.603166308947664,16133307.888114907,22268.0004730403,6,6,2,0,0,0,0,0,0,0
-50.35285664028968,64.44176442197042,16160281.730855007,22258.819368907,8,4,1,0,0,0,0,0,0,0
55.57912972610751,0.5711016193229028,16174754.531085037,22301.663383345825,9,8,4,0,0,0,0,0,0,0
-49.79905595949563,-99.48395889837431,16182517.34228941,22194.228961723067,6,5,2,0,0,0,0,0,0,0
55.55169505333376,-27.88142064036154,16210898.484429713,22318.593343040546,6,7,1,0,0,0,0,0,0,0
55.50666038188322,-37.941633486522264,16218056.89251307,22309.73899387748,5,4,3,0,0,0,0,0,0,0
55.879631172558874,36.379836803501775,16386205.91243857,22446.824929278228,6,12,0,0,0,0,0,0,0,0
-50.966457529937735,-4.041805759916372,16415693.980392305,22468.95396833376,7,4,1,0,0,0,0,0,0,0
55.740854098937604,-67.33898066423086,16509471.488081237,22483.69395534861,9,3,1,0,0,0,0,0,0,0
55.78496753839761,81.06791680692831,16510456.944309322,22489.320181470986,9,5,0,0,0,0,0,0,0,0
56.29519272383857,11.470852308632871,16611366.953075295,22596.45179632083,14,4,0,0,0,0,0,0,0,0
-51.13101996302562,66.4559769340616,16645232.135758702,22590.134275346896,11,6,1,0,0,0,0,0,0,0
-51.50802452486569,9.441209666082926,16742822.914375303,22683.81151010967,17,3,0,0,0,0,0,0,0,0
-51.56755433326627,17.676693883543805,16782831.16295992,22717.049513855378,8,10,1,0,0,0,0,0,0,0
56.60586131103261,18.58872700244207,16807299.56102454,22734.050477636145,7,2,2,0,0,0,0,0,0,0
56.322091206711974,-57.94264334229429,16811466.478100993,22698.462054432483,14,4,0,0,0,0,0,0,0,0
56.54276733256597,-27.193700279812873,16818072.165058818,22734.155979957523,5,5,1,0,0,0,0,0,0,0
56.52678861709984,50.29831474038926,16824378.50152501,22732.549533922316,9,5,0,0,0,0,0,0,0,0
-51.350314494993675,80.50415533048513,16854802.1841544,22723.943924898816,4,3,2,0,0,0,0,0,0,0
-51.1520379229202,-82.98887049008783,16869766.378697094,22702.518463250908,10,7,0,0,0,0,0,0,0,0
-51.55591155560813,-59.62592689420762,16965608.866904013,22801.24881092682,11,2,0,0,0,0,0,0,0,0
-51.40986321207781,94.73075439575584,16983349.290087838,22791.515085835792,14,6,1,0,0,0,0,0,0,0
-51.98946934651847,53.03239202194791,17122139.94131226,22929.609517559697,6,9,1,1,0,0,0,0,0,0
-52.22112344983066,31.496939644640918,17208614.362278976,23005.368788573516,8,2,0,0,0,0,0,0,0,0
57.344514465844725,-43.03845562828883,17376493.237978276,23086.73453128307,11,6,1,0,0,0,0,0,0,0
57.49257752481941,-36.31446551408062,17443003.19758349,23142.197025938232,10,6,1,0,0,0,0,0,0,0
57.197540187127856,99.13284256956058,17506133.082175396,23133.970325928116,9,7,0,0,0,0,0,0,0,0
57.4362993016513,-62.32295374051433,17531868.18365505,23177.34196931178,6,1,0,0,0,0,0,0,0,0
57.51440747774396,-55.20172502406761,17541594.394269127,23188.62750076918,2,1,4,0,0,0,0,0,0,0
57.33240078150092,94.86107294511118,17560096.164897155,23177.526745502728,11,3,1,0,0,0,0,0,0,0
57.5971017104697,-50.46400908372812,17569838.844399363,23208.98054222752,6,4,1,0,0,0,0,0,0,0
57.90183873183736,33.290262965883784,17642338.530018296,23293.062530337582,6,6,1,1,0,0,0,0,0,0
57.616649656241634,-73.14385597041533,17713882.833969,23285.191124220248,11,1,0,0,0,0,0,0,0,0
-53.050208958082415,-37.407063687287724,17800937.84370831,23377.494826081904,10,10,0,0,0,0,0,0,0,0
58.234588246345055,-2.873934812869308,17836197.040365998,23420.4009982778,6,4,1,0,0,0,0,0,0,0
-53.05077599545791,-52.42064157045818,17867673.520271897,23404.486290812783,10,7,1,0,0,0,0,0,0,0
57.914061532777,97.09611090567941,17944120.472330123,23427.36605341782,5,4,0,0,0,0,0,0,0,0
-53.393406803738806,-22.164682447815622,17971999.319211073,23506.39554001811,7,4,0,0,0,0,0,0,0,0
58.55595455848945,21.304352351399316,18042837.318558395,23555.805266916967,5,3,0,0,0,0,0,0,0,0
58.117369582955064,94.20954724761964,18053182.27276498,23503.689127418078,10,2,1,0,0,0,0,0,0,0
58.46839362626031,74.16262952400265,18154419.528242826,23590.27642434882,8,5,0,0,0,0,0,0,0,0
-53.82264231628942,21.024910237098467,18214586.352299612,23667.534683078655,8,2,1,0,0,0,0,0,0,0
58.864153940803504,-51.34404377552766,18384806.004301786,23741.248478582438,5,2,1,0,0,0,0,0,0,0
-53.54509448619298,-90.46942034930751,18435302.804616272,23725.25775627659,10,5,1,0,0,0,0,0,0,0
-54.32220495100053,15.090495044508302,18534620.338658117,23871.41657446474,11,6,0,0,0,0,0,0,0,0
-54.218243765993115,72.14446747243886,18628821.84432555,23897.65929660244,7,2,1,0,0,0,0,0,0,0
-54.107179306916734,85.91915691945903,18635678.40449954,23892.55842104959,15,3,0,0,0,0,0,0,0,0
-54.26857077287066,67.29611189633619,18637465.305543445,23904.150918748936,4,3,0,0,0,0,0,0,0,0
-53.933976698780086,-94.5032513155321,18719945.83180906,23899.912014036672,12,3,0,0,0,0,0,0,0,0
59.7456955335777,-5.324907169950251,18818793.153469,24057.517031272586,4,2,0,0,0,0,0,0,0,0
59.701288313930604,55.30277571729678,18869109.41720358,24070.843867568146,8,6,1,0,0,0,0,0,0,0
59.63876548485871,82.18475964548966,18959769.48212642,24103.558251607406,9,2,0,0,0,0,0,0,0,0
60.00230429733526,-9.49864156624713,18993426.28648083,24169.46644644706,8,2,1,0,0,0,0,0,0,0
60.14102587461008,0.7137725342416559,19073895.46284686,24217.51709480199,9,6,1,0,0,0,0,0,0,0
-55.14893176093438,-0.47205288922960165,19079990.683658615,24222.023392481668,12,5,0,0,0,0,0,0,0,0
-55.15873579017778,-0.5368927237714018,19086530.171405382,24226.20592459844,12,3,2,0,0,0,0,0,0,0
-55.170615238413355,15.317263693416393,19092301.428392097,24227.975663827026,15,6,0,0,0,0,0,0,0,0
-55.226206591351314,26.6506758836814,19140261.084158298,24262.65744425123,8,9,2,0,0,0,0,0,0,0
-55.53472703056386,17.925446435450084,19335755.775636174,24383.51079927227,6,6,1,0,0,0,0,0,0,0
60.573690675641444,26.805732974055502,19371456.178677566,24408.75581674346,11,4,0,0,0,0,0,0,0,0
-55.06487115648999,-83.67951947382298,19372889.83237715,24340.154701834275,6,5,1,0,0,0,0,0,0,0
60.592467287150185,1.6155198990693833,19373213.249020252,24406.220740704008,12,3,0,0,0,0,0,0,0,0
60.517189368129294,-48.61335483200404,19456898.309753068,24424.832889446316,7,5,0,0,0,0,0,0,0,0
-55.743680366742886,-2.4447456020807863,19477323.247565154,24473.7904996341,8,4,1,0,0,0,0,0,0,0
60.73748971711396,-12.369643131959947,19486537.02463356,24481.115324319828,8,6,1,0,0,0,0,0,0,0
-55.549553150624135,-50.4829926582717,19487435.847505108,24443.16219493571,9,2,0,0,0,0,0,0,0,0
60.76536632656823,-19.931866194932297,19520774.889733534,24500.385723353593,7,2,0,0,0,0,0,0,0,0
-55.6908014391998,67.26623976746038,19575805.338625018,24498.553720887896,10,1,1,0,0,0,0,0,0,0
60.6004838477331,-63.290398467328025,19590586.092108756,24502.873443754423,4,6,1,0,0,0,0,0,0,0
-55.91661843849391,-16.933838801826084,19615332.64198145,24560.913582969275,6,5,1,0,0,0,0,0,0,0
60.971178433903106,-25.058590314920593,19671923.27130301,24591.95353255423,2,5,0,0,0,0,0,0,0,0
60.66793543204275,90.10005499650356,19691005.985064805,24557.49717558338,12,2,0,0,0,0,0,0,0,0
-55.77913415365274,-74.78881927403494,19783509.137643673,24612.04453404895,6,2,0,0,0,0,0,0,0,0
60.91043907200566,-75.33312908682899,19875208.85655955,24668.562919358854,9,2,0,0,0,0,0,0,0,0
-56.385400347058564,12.632116427337252,19903935.630010925,24735.50026219194,12,2,0,0,0,0,0,0,0,0
-56.35717021716042,-20.132762805743567,19919113.062094633,24749.14425401312,8,3,0,0,0,0,0,0,0,0
-56.456167490131094,28.299761569156374,19966534.105275683,24780.890107424217,8,4,0,0,0,0,0,0,0,0
61.45752385093951,42.2643936627297,19997547.726275448,24795.424411057324,10,5,0,0,0,0,0,0,0,0
61.38785554317187,-63.87036945033957,20122768.225414753,24833.734725396862,6,2,0,0,0,0,0,0,0,0
61.21308857304555,-84.66434161177699,20146775.023045592,24823.064048368367,6,1,0,0,0,0,0,0,0,0
61.841789302220775,33.80285129088995,20238333.71528028,24948.354358223616,10,1,0,0,0,0,0,0,0,0
61.669467311117586,-53.884834208837226,20258023.044511702,24921.491838673664,10,4,0,0,0,0,0,0,0,0
-56.535171526434546,-75.00472480017439,20294098.024211716,24928.715872450164,4,1,0,0,0,0,0,0,0,0
62.0445695075712,43.55099373324501,20400434.667899095,25043.27018691314,14,5,0,0,0,0,0,0,0,0
-56.99029572636645,62.012886743099244,20429631.951998763,25038.93709181701,6,2,0,0,0,0,0,0,0,0
-56.83793657227714,-71.1450299245191,20473838.97228874,25043.692576985402,9,2,0,0,0,0,0,0,0,0
-57.3943455335584,-5.6139924767412595,20600045.59818799,25170.239116571258,8,6,2,0,0,0,0,0,0,0
62.15133815897943,-69.07870709652333,20674487.172037143,25168.49547174295,11,1,0,0,0,0,0,0,0,0
62.31673467430198,-62.874031581784465,20749760.561378725,25219.017188603582,8,1,1,0,0,0,0,0,0,0
62.59389768472602,-28.00564689595923,20784873.46751864,25276.442674480888,5,4,0,0,0,0,0,0,0,0
-57.33506782533318,-72.69325383280463,20824176.157734584,25256.13811248768,5,2,0,0,0,0,0,0,0,0
-57.737527546544754,14.427054850379989,20829140.39094335,25305.188624399176,4,6,0,0,0,0,0,0,0,0
-57.62599950670349,55.09120039894549,20837979.93666666,25299.01099321441,7,3,0,0,0,0,0,0,0,0
-57.4550382469156,-80.66956344466192,20962707.803168118,25330.214677544715,8,6,0,0,0,0,0,0,0,0
-57.49601602851895,-78.36285383468976,20974178.928985093,25340.423261425,12,2,0,0,0,0,0,0,0,0
-58.030701788478645,-5.472922546171006,21039752.115661025,25437.367673707202,7,2,0,0,0,0,0,0,0,0
63.2173368979461,3.070450640993542,21162496.841657296,25507.21104649637,6,1,0,0,0,0,0,0,0,0
-58.41407318865759,-6.6215714097205876,21308414.926591855,25599.532310645907,4,4,0,0,0,0,0,0,0,0
-58.13469078001505,82.56601708258839,21325377.58081658,25565.998797294054,8,1,0,0,0,0,0,0,0,0
-58.44649877608259,41.712384989273374,21364964.698380977,25630.241870943963,9,4,0,0,0,0,0,0,0,0
63.36890580779354,-62.789973362962414,21478141.816220004,25658.572547746586,7,3,0,0,0,0,0,0,0,0
-58.588987326113525,47.38122485842072,21481299.353609476,25695.7559018261,6,4,0,0,0,0,0,0,0,0
-58.701645851152385,-16.647529377253534,21526951.577357344,25730.338786861255,3,10,0,0,0,0,0,0,0,0
-58.1288351832034,-95.73324615684405,21549142.63043008,25657.05284504955,7,3,0,0,0,0,0,0,0,0
63.748883039423504,32.913166254400096,21556628.786664605,25748.444042812276,6,5,0,0,0,0,0,0,0,0
-58.42067346670272,-74.14151298252831,21586438.29377617,25714.266048029323,12,3,0,0,0,0,0,0,0,0
64.05437592330637,25.367661101784037,21759506.37459396,25869.20554889046,10,3,0,0,0,0,0,0,0,0
64.314581829308,38.93770293760292,21969531.011787295,25992.06207124696,5,3,0,0,0,0,0,0,0,0
-59.29663109959644,-28.676853975107335,21978248.90993408,25992.261915805615,7,2,0,0,0,0,0,0,0,0
64.28674726393083,-43.187757288961336,22024702.31144732,26002.62160813991,7,2,0,0,0,0,0,0,0,0
64.49145311418667,39.78680631288307,22097338.013017062,26067.197114271294,9,3,1,0,0,0,0,0,0,0
-59.38487917926201,75.91672307333312,22166289.436624657,26068.629666151523,10,4,0,0,0,0,0,0,0,0
64.726287628498,26.494314855589124,22238464.498563923,26152.53511882475,8,5,0,0,0,0,0,0,0,0
64.70068806222397,-25.42678751461355,22256226.269318517,26158.715773648684,8,5,0,0,0,0,0,0,0,0
64.76219247167415,56.25976413350844,22343145.606864188,26197.380602236648,12,2,0,0,0,0,0,0,0,0
64.79673871881269,-33.20067711740498,22349288.96281596,26206.830939018728,10,3,1,0,0,0,0,0,0,0
-59.7081219039705,-57.236434571906656,22392819.348759256,26201.704259575392,9,2,0,0,0,0,0,0,0,0
-59.41407326454291,-94.30964111402689,22441031.327340722,26190.011547921014,10,5,0,0,0,0,0,0,0,0
65.01407829423701,30.452242034412535,22450845.45999412,26277.365125613956,6,2,0,0,0,0,0,0,0,0
65.42745237156555,-7.743146174234042,22741114.51443652,26446.273142231767,3,4,0,0,0,0,0,0,0,0
65.41006116456117,75.70246077603659,22899477.016700193,26496.51294911468,7,4,1,0,0,0,0,0,0,0
-60.784621911391845,8.85711457161571,22988375.783551335,26579.684088212958,12,2,1,0,0,0,0,0,0,0
65.7112132801457,49.900468205229856,23003660.740433592,26589.610045866422,9,4,0,0,0,0,0,0,0,0
-60.735161053513224,-31.277868806522832,23018969.881821368,26599.045511282075,7,0,0,0,0,0,0,0,0,0
-60.590265061359695,77.71982527534382,23041009.06106329,26577.890271474385,7,2,0,0,0,0,0,0,0,0
-60.42393487832185,-78.84696161217026,23043480.507723298,26565.745663975045,3,4,1,0,0,0,0,0,0,0
65.58046138053072,-72.53383817618499,23112848.487286154,26612.2343715904,9,1,0,0,0,0,0,0,0,0
65.55940758617362,-83.06045741787173,23172526.441203542,26635.013743274187,6,6,0,0,0,0,0,0,0,0
65.93167522240893,53.40903906218901,23176193.072299004,26685.712632473944,9,1,0,0,0,0,0,0,0,0
65.98530661512626,64.09260801114664,23258848.069291513,26718.921386364163,4,0,0,0,0,0,0,0,0,0
66.13719508224156,46.423698066765866,23302657.372405138,26765.045632608228,4,2,0,0,0,0,0,0,0,0
-61.26935820808217,2.2353862743207884,23343764.36554696,26789.89506112019,7,1,0,0,0,0,0,0,0,0
-60.88126315974722,-77.6646841863247,23366580.610111974,26753.362053333312,9,3,0,0,0,0,0,0,0,0
66.5009157777103,35.23038756781392,23539922.207523417,26906.61501420614,6,1,0,0,0,0,0,0,0,0
66.62009610157443,-12.136410566876222,23617676.458109017,26951.57677322814,3,3,0,0,0,0,0,0,0,0
-61.30580375622645,-74.17588098742436,23652223.917993587,26920.35361306493,10,2,0,0,0,0,0,0,0,0
66.59172334731792,-40.75419296666358,23679973.93777957,26968.27799884019,3,0,0,0,0,0,0,0,0,0
66.33398140637655,-79.33358631139733,23709136.74706441,26947.60498679959,7,4,1,0,0,0,0,0,0,0
66.53827834596291,-59.811131040256726,23733306.11873284,26974.433741733264,7,3,0,0,0,0,0,0,0,0
-61.69545983239462,-42.99536858340487,23765711.794670556,27014.08849818914,7,4,1,0,0,0,0,0,0,0
-61.52692977436314,-73.53177559514188,23810101.259839617,27010.851972469216,7,2,0,0,0,0,0,0,0,0
-61.776389016904275,57.5040437365158,23811005.35481139,27044.587430836316,8,2,1,0,0,0,0,0,0,0
-61.923682359729135,-59.33334280091864,24014805.547311224,27134.09925476954,3,0,0,0,0,0,0,0,0,0
-62.05486912322664,69.32252153779916,24069671.74273893,27173.367553292985,3,4,0,0,0,0,0,0,0,0
-62.090253636210235,-68.669227900104,24194043.831360962,27231.73370363619,6,1,1,0,0,0,0,0,0,0
-62.55788908417723,-0.7448431326098017,24298609.51086632,27334.058258487046,6,0,1,0,0,0,0,0,0,0
-62.50595305709652,-29.37540221232328,24316321.905917898,27340.875686192863,7,0,0,0,0,0,0,0,0,0
-62.06676541670157,-88.70252257266394,24320674.806794163,27282.015511899248,1,3,0,0,0,0,0,0,0,0
-62.76159267195403,58.14791939610029,24546129.48139904,27459.01684161679,4,1,0,0,0,0,0,0,0,0
67.91072940226624,11.976000393043051,24559317.729887407,27475.48234934486,15,3,2,0,0,0,0,0,0,0
67.60878982909242,83.59064061661783,24560861.215042744,27439.246070410485,7,2,1,0,0,0,0,0,0,0
67.71885278086583,76.61691133152465,24602536.78583855,27464.33119639649,6,4,0,0,0,0,0,0,0,0
-63.05054567821238,2.7732788883408688,24665646.636491377,27537.455905960862,9,1,0,0,0,0,0,0,0,0
-63.04414998948387,-42.559399253041775,24768237.569329035,27580.102394836264,1,2,0,0,0,0,0,0,0,0
68.26814099626961,-17.163446040710426,24856139.20666157,27648.78266447394,12,2,0,0,0,0,0,0,0,0
-63.19704116992326,-56.40163873656996,24949793.34241666,27658.15893010434,5,1,0,0,0,0,0,0,0,0
-63.479945953742,-9.08051958875771,25001650.87138961,27729.657820160402,5,4,0,0,0,0,0,0,0,0
68.18377622505503,-86.45128472744756,25137966.413711943,27742.172316255346,4,4,0,0,0,0,0,0,0,0
68.128782402967,-97.48568616269321,25187874.093114115,27752.28810292829,8,1,0,0,0,0,0,0,0,0
68.77126362871334,-19.700247662098434,25243165.27096297,27862.630971721705,10,1,0,0,0,0,0,0,0,0
68.84563110273393,24.064189879346728,25275307.601736683,27880.229253027603,9,0,1,0,0,0,0,0,0,0
-63.83590842443816,-18.687720958838838,25290029.77045153,27888.769259222863,11,2,0,0,0,0,0,0,0,0
-63.798175420125645,-50.774374900628594,25376363.899261896,27905.008051353398,3,3,0,0,0,0,0,0,0,0
-63.654029662812704,-75.5507846067454,25413383.619488727,27906.03675287595,8,1,0,0,0,0,0,0,0,0
-64.15181198151731,26.5330698247884,25512347.342044845,28011.294102062067,6,3,0,0,0,0,0,0,0,0
69.26467484517855,25.30427912750855,25597074.18345965,28057.46771410249,5,2,1,0,0,0,0,0,0,0
69.15296000970622,-60.02718473753301,25695976.86958292,28068.018838269803,11,0,1,0,0,0,0,0,0,0
69.41702579392694,-11.804313279872929,25720824.6754361,28125.955146729182,7,0,0,0,0,0,0,0,0,0
69.33921634708773,-44.09257823865771,25758911.728889816,28125.563444015508,5,1,0,0,0,0,0,0,0,0
-64.47210825353555,32.3680301688772,25767799.90791258,28151.65349665381,10,1,0,0,0,0,0,0,0,0
-64.65972607784144,23.352110863781704,25898306.65785909,28221.437063557187,6,3,0,0,0,0,0,0,0,0
69.50392792162245,67.72919432261978,25911295.137652252,28200.378921404048,7,1,0,0,0,0,0,0,0,0
69.81619180209094,48.6490136687965,26075089.77162528,28312.449570546993,8,0,0,0,0,0,0,0,0,0
-64.90103972651721,-19.85496805768487,26110383.873123273,28337.29165319491,5,2,0,0,0,0,0,0,0,0
-64.89329184439003,-25.099710978142326,26117926.61131726,28339.282285621957,7,0,0,0,0,0,0,0,0,0
-64.38979105954112,-97.55666083776057,26147688.61018188,28279.60264540147,11,1,0,0,0,0,0,0,0,0
-64.90364681382005,-34.32419313981394,26155220.619984433,28352.855854944235,4,3,0,0,0,0,0,0,0,0
-64.93512037921734,77.52136151452194,26295126.199947674,28393.444403056415,5,2,0,0,0,0,0,0,0,0
70.20600615942914,3.497629165369858,26313994.08962503,28442.024957794867,5,2,0,0,0,0,0,0,0,0
70.33098594615248,29.853862574218283,26427815.063366596,28509.867959958265,6,1,1,0,0,0,0,0,0,0
70.1402493371844,-75.62269099722299,26555268.109571844,28527.492295934742,7,3,0,0,0,0,0,0,0,0
-65.15646898943363,93.6947186803095,26568364.359984253,28534.48819362419,4,1,0,0,0,0,0,0,0,0
-65.57131600837447,-4.026370442793507,26604418.461666178,28602.97909396007,6,5,0,0,0,0,0,0,0,0
-65.5786202758662,82.0974435283629,26822242.2982061,28676.155605897166,3,2,0,0,0,0,0,0,0,0
-65.5407816764243,98.75852973499804,26903925.694404658,28710.322329950355,8,1,0,0,0,0,0,0,0,0
70.9540156870656,35.44386012623485,26926036.38082545,28777.130448693788,5,4,0,0,0,0,0,0,0,0
-65.71017036587006,-68.73620918538808,26953840.58625653,28745.05984048986,9,1,0,0,0,0,0,0,0,0
70.98059492938006,38.50900900933678,26953959.44812297,28791.35887934896,5,1,0,0,0,0,0,0,0,0
-65.83125168610312,77.19080947056511,26991627.599466424,28767.316517633873,7,0,0,0,0,0,0,0,0,0
71.03359094676603,62.02201504849404,27075201.422728565,28837.130212690226,6,0,0,0,0,0,0,0,0,0
71.16865963665998,-20.209396032502426,27101289.587015845,28870.046443429706,3,2,0,0,0,0,0,0,0,0
-66.44124521295846,6.839265985293423,27281810.39291694,28957.483723457266,8,0,1,0,0,0,0,0,0,0
-66.42367363744981,30.482835568232474,27286635.802479047,28969.425763297157,4,2,0,0,0,0,0,0,0,0
71.44669736233237,-5.8148987545017405,27294932.953202657,28972.427790934104,5,1,0,0,0,0,0,0,0,0
71.30931698882986,64.6940202198933,27304479.65907202,28955.607155528436,7,5,0,0,0,0,0,0,0,0
71.18600307598044,-67.35339183201532,27319006.14471201,28939.80946125587,7,0,0,0,0,0,0,0,0,0
71.72140187838698,17.136352889718083,27506512.43354475,29081.125141812256,2,0,0,0,0,0,0,0,0,0
71.52043088467019,74.81215098611031,27521906.91627593,29054.39312254759,7,1,0,0,0,0,0,0,0,0
-66.5400565001909,-79.18482111578786,27678717.834578592,29123.29808042715,9,2,0,0,0,0,0,0,0,0
71.63648433423515,-71.20783714945951,27700124.078150157,29139.673963158668,8,1,0,0,0,0,0,0,0,0
71.75574434043781,-62.49108972188997,27740645.644904554,29163.37440346868,3,1,1,0,0,0,0,0,0,0
71.52631970607081,-91.97199751138281,27767001.45736436,29155.917629671752,6,4,0,0,0,0,0,0,0,0
71.7912598363146,80.77033529324126,27770529.90105131,29179.057617459224,5,2,0,0,0,0,0,0,0,0
-67.14194460153763,17.022884527637316,27841641.60457397,29257.639617173445,5,2,0,0,0,0,0,0,0,0
71.97912297741425,76.10205361904286,27893590.67013475,29248.333704133027,5,3,0,0,0,0,0,0,0,0
72.70629291487262,-3.977395224999867,28298926.186492503,29499.6204194715,3,1,0,0,0,0,0,0,0,0
-67.68248961107378,-42.563845790074865,28381851.845467824,29528.209482441078,5,2,0,0,0,0,0,0,0,0
-67.3656210225445,-88.61151994018583,28408765.066796124,29496.66414724416,3,0,0,0,0,0,0,0,0,0
-67.27165169979983,-97.73234500379762,28409862.138740752,29484.747445527726,6,2,0,0,0,0,0,0,0,0
-67.92590694115879,6.31447930665783,28469595.727979675,29581.566435980032,8,2,0,0,0,0,0,0,0,0
-68.1921319748994,-35.81686931083267,28767297.605686646,29735.51229876858,6,1,0,0,0,0,0,0,0,0
-68.23217676649851,-51.77251188585994,28868879.59116768,29768.286753815235,7,0,0,0,0,0,0,0,0,0
73.11236577564316,-76.27589186761321,28918400.67757318,29771.796569821665,3,0,0,0,0,0,0,0,0,0
73.1709864605852,-75.4734648409516,28960355.41552378,29793.892735047466,8,1,0,0,0,0,0,0,0,0
-68.46833316687687,-28.18591999051887,28966229.252130147,29843.885850078805,5,1,0,0,0,0,0,0,0,0
73.58475213016035,25.49816361890835,29015620.761747025,29872.09405828626,4,2,0,0,0,0,0,0,0,0
73.55556316901331,-58.9299271610819,29169839.623873293,29911.266458146674,7,2,0,0,0,0,0,0,0,0
73.61454042125618,68.26568694309336,29172784.2001363,29927.372663870687,6,1,0,0,0,0,0,0,0,0
-68.62754693472925,-57.18216246236363,29218977.558901113,29939.751875048645,10,0,1,0,0,0,0,0,0,0
-68.7702149871019,52.10914567512535,29232200.280400738,29976.59944025792,4,1,0,0,0,0,0,0,0,0
-68.71720722972205,68.01991852069986,29255469.458220538,29970.246955003957,4,0,0,0,0,0,0,0,0,0
74.01821057300225,12.75438262818298,29359842.4170047,30041.402823289136,5,2,0,0,0,0,0,0,0,0
73.58529165297557,-99.38611654196605,29486550.837711554,30038.810260569688,6,1,0,0,0,0,0,0,0,0
-69.12161147207485,-44.038517781845755,29559557.478486583,30134.115336053284,7,1,0,0,0,0,0,0,0,0
-69.40033101042518,-9.569591075967537,29687972.63882786,30216.708615454543,6,0,0,0,0,0,0,0,0,0
-69.18786246038201,-63.034293921924835,29711465.36208988,30181.62939020545,6,1,0,0,0,0,0,0,0,0
-69.52906874320901,-9.43243303004462,29794121.848723643,30270.641305177825,8,0,0,0,0,0,0,0,0,0
74.39669057728136,64.1871102644466,29795700.128353983,30251.79715272261,7,0,0,0,0,0,0,0,0,0
74.59593297883416,23.54512155649857,29844181.171993084,30294.836972666842,8,1,0,0,0,0,0,0,0,0
-69.76028955610727,-5.467549452173827,29980275.533717535,30363.789163017227,7,1,0,0,0,0,0,0,0,0
74.67264753371987,62.00273263760383,30014215.514981646,30365.514696799946,5,2,0,0,0,0,0,0,0,0
-69.97220630224896,-12.810495619847345,30167250.345938835,30460.13714256441,6,1,0,0,0,0,0,0,0,0
74.87681440727292,-40.27107753054062,30167967.93621716,30447.53312858517,10,0,0,0,0,0,0,0,0,0
74.60633677215685,-88.53502311697106,30234154.937607817,30433.05384011248,2,2,0,0,0,0,0,0,0,0
-69.86317728995863,78.68953895659237,30256226.819277707,30462.224000739214,4,2,0,0,0,0,0,0,0,0
74.81647997587146,-72.776197394707,30292505.809691407,30473.61722209839,6,0,0,0,0,0,0,0,0,0
-70.20411809902423,11.964834956516597,30341362.04641549,30538.69443654669,6,0,0,0,0,0,0,0,0,0
75.09048315146319,64.34682338745858,30371825.226717208,30543.349747002,4,1,0,0,0,0,0,0,0,0
-69.926550736916,-74.29105843076582,30394207.56144938,30524.17138332318,4,1,1,0,0,0,0,0,0,0
-70.27861920186925,-15.114805493008078,30427057.827824757,30591.13487027809,8,1,0,0,0,0,0,0,0,0
-70.30010598860858,53.616528829604135,30502786.19984509,30620.6610440452,3,0,0,0,0,0,0,0,0,0
75.33407015062579,-36.870801425187594,30535831.53417299,30636.180264688017,3,1,0,0,0,0,0,0,0,0
75.20105508686859,-78.28836257325642,30650834.76553953,30650.90611403084,6,2,0,0,0,0,0,0,0,0
75.41518926965375,72.94673894336904,30685083.104838077,30688.32623219794,7,1,0,0,0,0,0,0,0,0
75.70671185869503,-0.6060530810754443,30765721.401557535,30756.425033732987,2,2,0,0,0,0,0,0,0,0
75.64359429021755,68.80635882139043,30855564.93664615,30780.115960712763,2,1,0,0,0,0,0,0,0,0
-70.8699096227581,33.718155165854455,30924294.95740364,30840.080196724255,6,3,0,0,0,0,0,0,0,0
-71.14450303671703,-5.924956162081912,31140096.55696767,30945.616231583237,6,2,0,0,0,0,0,0,0,0
76.16906948391014,-74.89403051940243,31440303.06673694,31045.353135832644,4,2,0,0,0,0,0,0,0,0
-71.41895104075407,52.47825745854411,31440929.707558267,31089.437694575252,2,0,0,0,0,0,0,0,0,0
76.60332074804808,-17.06927757330692,31547938.21395861,31149.4639917535,9,1,0,0,0,0,0,0,0,0
-71.65815074098239,-8.752631928986546,31579657.177946463,31164.175943141585,6,1,0,0,0,0,0,0,0,0
-71.56707041816601,61.420234565835415,31601906.60336111,31160.58981019556,9,0,0,0,0,0,0,0,0,0
76.51274084728215,89.44550593364036,31708395.192774374,31178.662191964853,9,0,0,0,0,0,0,0,0,0
-71.76057407498865,-54.15347727781521,31817515.456958532,31252.594588773052,1,0,0,0,0,0,0,0,0,0
